"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","G06A...População.urbana.residente.do.s..município.s..com.abastecimento.de.água..Habitantes.","G06B...População.urbana.residente.do.s..município.s..com.esgotamento.sanitário..Habitantes.","G12A...População.total.residente.do.s..município.s..com.abastecimento.de.água..segundo.o.IBGE..Habitantes.","G12B...População.total.residente.do.s..município.s..com.esgotamento.sanitário..segundo.o.IBGE..Habitantes.","GE008...Quantidade.de.Sedes.municipais.atendidas.com.abastecimento.de.água..Sedes.","GE009...Quantidade.de.Sedes.municipais.atendidas.com.esgotamento.sanitário..Sedes.","GE010...Quantidade.de.Localidades..excluídas.as.sedes..atendidas.com.abastecimento.de.água..Localidades.","GE011...Quantidade.de.Localidades..excluídas.as.sedes..atendidas.com.esgotamento.sanitário..Localidades.","POP_TOT...População.total.do.município.do.ano.de.referência..Fonte..IBGE....Habitantes.","POP_URB...População.urbana.do.município.do.ano.de.referência..Fonte..IBGE....Habitantes."
"220105","Assunção do Piauí","PI","2010","[22010511] Prefeitura Municipal de Assunção do Piauí - PMAP; [22010540] SECRETARIA DE ADMINISTRAÇÃO E PLANEJAMENTO - SAPLAN","Água; Res Sólidos","3378",,"7503",,"1",,"25",,"7503","3378"
"220105","Assunção do Piauí","PI","2004","","",,,,,,,,,"7303","2983"
"220105","Assunção do Piauí","PI","2005","","",,,,,,,,,"7385","3017"
"220105","Assunção do Piauí","PI","2003","","",,,,,,,,,"7155","2923"
"220110","Avelino Lopes","PI","1996","","",,,,,,,,,"12641","4039"
"220110","Avelino Lopes","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","6525",,"11840",,"1",,"0",,"11840","6525"
"220110","Avelino Lopes","PI","1998","","",,,,,,,,,"9274","2963"
"220110","Avelino Lopes","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","5582",,"10497",,"1",,"0",,"10497","5582"
"220110","Avelino Lopes","PI","1995","","",,,,,,,,,"12570","4016"
"220110","Avelino Lopes","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","5239",,"9853",,"1",,"0",,"9853","5239"
"220110","Avelino Lopes","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","6634",,"12039",,"1",,"0",,"12039","6634"
"220110","Avelino Lopes","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","5516",,"10373",,"1",,"0",,"10373","5516"
"220110","Avelino Lopes","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","6714",,"11067",,"1",,"0",,"11067","6714"
"220110","Avelino Lopes","PI","1997","","",,,,,,,,,"9144","2922"
"220110","Avelino Lopes","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","6773",,"11164",,"1",,"0",,"11164","6773"
"220110","Avelino Lopes","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","5296",,"9959",,"1",,"0",,"9959","5296"
"220110","Avelino Lopes","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","6341",,"11507",,"1",,"0",,"11507","6341"
"220110","Avelino Lopes","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","3004",,"9402",,"1",,"0",,"9402","3004"
"220110","Avelino Lopes","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22011040] PREFEITURA MUNICIPAL DE AVELINO LOPES - PMAL","Água; Res Sólidos","5647",,"10620",,"1",,"0",,"10620","5647"
"220110","Avelino Lopes","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22011040] PREFEITURA MUNICIPAL DE AVELINO LOPES - PMAL","Água; Res Sólidos","6910",,"11390",,"1",,"0",,"11390","6910"
"220110","Avelino Lopes","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","5118",,"9625",,"1",,"0",,"9625","5118"
"220110","Avelino Lopes","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22011040] PREFEITURA MUNICIPAL DE AVELINO LOPES - PMAL","Água; Res Sólidos","6936",,"11433",,"1",,"0",,"11433","6936"
"220110","Avelino Lopes","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22011040] PREFEITURA MUNICIPAL DE AVELINO LOPES - PMAL","Água; Res Sólidos","6830",,"11258",,"1",,"0",,"11258","6830"
"220110","Avelino Lopes","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","6880",,"11341",,"1",,"0",,"11341","6880"
"220110","Avelino Lopes","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","5182",,"9745",,"1",,"0",,"9745","5182"
"220155","Bela Vista do Piauí","PI","2015","[22015540] PREFEITURA MUNICIPAL DE BELA VISTA DO PIAUI - PM","Res Sólidos",,,,,,,,,"3919","1289"
"220155","Bela Vista do Piauí","PI","1999","","",,,,,,,,,"3102","794"
"220155","Bela Vista do Piauí","PI","2002","","",,,,,,,,,"2935","751"
"220155","Bela Vista do Piauí","PI","2014","[22015511] Prefeitura Municipal de Bela Vista do Piauí - PMBVP; [22015540] PREFEITURA MUNICIPAL DE BELA VISTA DO PIAUI - PM","Água; Res Sólidos","1284",,"3902",,"1",,"17",,"3902","1284"
"220155","Bela Vista do Piauí","PI","2012","[22015511] Prefeitura Municipal de Bela Vista do Piauí - PMBVP; [22015540] PREFEITURA MUNICIPAL DE BELA VISTA DO PIAUI - PM","Água; Res Sólidos","1268",,"3854",,"1",,"18",,"3854","1268"
"220155","Bela Vista do Piauí","PI","2000","","",,,,,,,,,"2963","758"
"220155","Bela Vista do Piauí","PI","2007","","",,,,,,,,,"3344","1143"
"220155","Bela Vista do Piauí","PI","2001","","",,,,,,,,,"2942","753"
"220155","Bela Vista do Piauí","PI","2013","[22015540] PREFEITURA MUNICIPAL DE BELA VISTA DO PIAUI - PM","Res Sólidos",,,,,,,,,"3882","1277"
"220155","Bela Vista do Piauí","PI","2009","","",,,,,,,,,"3762","1286"
"220155","Bela Vista do Piauí","PI","2010","[22015511] Prefeitura Municipal de Bela Vista do Piauí - PMBVP; [22015540] PREFEITURA MUNICIPAL DE BELA VISTA DO PIAUI - PM","Água; Res Sólidos","1243",,"3778",,"1",,"18",,"3778","1243"
"220155","Bela Vista do Piauí","PI","1997","","",,,,,,,,,"3097","792"
"220155","Bela Vista do Piauí","PI","2005","","",,,,,,,,,"2881","737"
"220155","Bela Vista do Piauí","PI","2008","","",,,,,,,,,"3441","1176"
"220155","Bela Vista do Piauí","PI","1998","","",,,,,,,,,"3099","793"
"220155","Bela Vista do Piauí","PI","2011","[22015511] Prefeitura Municipal de Bela Vista do Piauí - PMBVP; [22015540] PREFEITURA MUNICIPAL DE BELA VISTA DO PIAUI - PM","Água; Res Sólidos","1256",,"3817",,"1",,"18",,"3817","1256"
"220155","Bela Vista do Piauí","PI","2003","","",,,,,,,,,"2923","748"
"220155","Bela Vista do Piauí","PI","2004","","",,,,,,,,,"2896","741"
"220155","Bela Vista do Piauí","PI","2006","","",,,,,,,,,"2866","733"
"220157","Belém do Piauí","PI","2014","[22015711] Prefeitura Municipal de Belém do Piauí - PMBP; [22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22015740] PREFEITURA MUNICIPAL DE BELEM DO PIAUI - PMBP","Água; Água; Res Sólidos","1679",,"3440",,"1",,"2",,"3440","1679"
"220157","Belém do Piauí","PI","2002","","",,,,,,,,,"2447","886"
"220157","Belém do Piauí","PI","2004","","",,,,,,,,,"2473","895"
"220157","Belém do Piauí","PI","2000","","",,,,,,,,,"2429","879"
"220157","Belém do Piauí","PI","2007","","",,,,,,,,,"2788","1286"
"220157","Belém do Piauí","PI","2010","[22015711] Prefeitura Municipal de Belém do Piauí - PMBP","Água","1603",,"3284",,"1",,"4",,"3284","1603"
"220157","Belém do Piauí","PI","2006","","",,,,,,,,,"2492","902"
"220157","Belém do Piauí","PI","2008","","",,,,,,,,,"2869","1323"
"220157","Belém do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22015740] PREFEITURA MUNICIPAL DE BELEM DO PIAUI - PMBP","Água; Res Sólidos","1666",,"3413",,"1",,"0",,"3413","1666"
"220157","Belém do Piauí","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1691",,"3464",,"1",,"0",,"3464","1691"
"220157","Belém do Piauí","PI","1998","","",,,,,,,,,"2330","843"
"220157","Belém do Piauí","PI","2003","","",,,,,,,,,"2455","888"
"220157","Belém do Piauí","PI","1999","","",,,,,,,,,"2324","841"
"220157","Belém do Piauí","PI","2001","","",,,,,,,,,"2439","883"
"220157","Belém do Piauí","PI","1997","","",,,,,,,,,"2336","845"
"220157","Belém do Piauí","PI","2011","[22015711] Prefeitura Municipal de Belém do Piauí - PMBP; [22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água; Água","1629",,"3337",,"1",,"3",,"3337","1629"
"220157","Belém do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1654",,"3388",,"1",,"0",,"3388","1654"
"220157","Belém do Piauí","PI","2005","","",,,,,,,,,"2482","898"
"220157","Belém do Piauí","PI","2009","","",,,,,,,,,"2912","1343"
"220170","Bertolínia","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","3422",,"4951",,"1",,"0",,"4951","3422"
"220170","Bertolínia","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","3955",,"5402",,"1",,"0",,"5402","3955"
"220170","Bertolínia","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","3950",,"5396",,"1",,"0",,"5396","3950"
"220170","Bertolínia","PI","1995","","",,,,,,,,,"9152","3864"
"220170","Bertolínia","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","3491",,"5050",,"1",,"0",,"5050","3491"
"220170","Bertolínia","PI","1997","","",,,,,,,,,"5184","2189"
"220170","Bertolínia","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","3346",,"4841",,"1",,"0",,"4841","3346"
"220170","Bertolínia","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","3837",,"5302",,"1",,"0",,"5302","3837"
"220170","Bertolínia","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","2127",,"5037",,"1",,"0",,"5037","2127"
"220170","Bertolínia","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","3459",,"5004",,"1",,"0",,"5004","3459"
"220170","Bertolínia","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","3537",,"5117",,"1",,"0",,"5117","3537"
"220170","Bertolínia","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","3945",,"5389",,"1",,"0",,"5389","3945"
"220170","Bertolínia","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","3906",,"5335",,"1",,"0",,"5335","3906"
"220170","Bertolínia","PI","1998","","",,,,,,,,,"5109","2157"
"220170","Bertolínia","PI","1996","","",,,,,,,,,"8155","3443"
"220170","Bertolínia","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","3304",,"4780",,"1",,"0",,"4780","3304"
"220170","Bertolínia","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","3262",,"4719",,"1",,"0",,"4719","3262"
"220170","Bertolínia","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","3948",,"5455",,"1",,"0",,"5455","3948"
"220170","Bertolínia","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","3917",,"5350",,"1",,"0",,"5350","3917"
"220170","Bertolínia","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","3894",,"5319",,"1",,"0",,"5319","3894"
"220170","Bertolínia","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","3969",,"5484",,"1",,"0",,"5484","3969"
"220173","Betânia do Piauí","PI","2000","","",,,,,,,,,"8640","1029"
"220173","Betânia do Piauí","PI","1998","","",,,,,,,,,"7346","875"
"220173","Betânia do Piauí","PI","2014","[22017340] Prefeitura Municipal de Betânia do Piaui - PM","Res Sólidos",,,,,,,,,"6092","1699"
"220173","Betânia do Piauí","PI","2015","[22017340] Prefeitura Municipal de Betânia do Piaui - PM","Res Sólidos",,,,,,,,,"6097","1701"
"220173","Betânia do Piauí","PI","2001","","",,,,,,,,,"8825","1051"
"220173","Betânia do Piauí","PI","1999","","",,,,,,,,,"7392","880"
"220173","Betânia do Piauí","PI","2004","","",,,,,,,,,"9525","1134"
"220173","Betânia do Piauí","PI","2005","","",,,,,,,,,"9720","1158"
"220173","Betânia do Piauí","PI","2003","","",,,,,,,,,"9171","1092"
"220173","Betânia do Piauí","PI","1997","","",,,,,,,,,"7301","870"
"220173","Betânia do Piauí","PI","2013","","",,,,,,,,,"6086","1698"
"220173","Betânia do Piauí","PI","2002","","",,,,,,,,,"9003","1072"
"220173","Betânia do Piauí","PI","2011","","",,,,,,,,,"6029","1682"
"220173","Betânia do Piauí","PI","2008","","",,,,,,,,,"6379","1002"
"220173","Betânia do Piauí","PI","2012","","",,,,,,,,,"6042","1686"
"220173","Betânia do Piauí","PI","2009","","",,,,,,,,,"6442","1011"
"220173","Betânia do Piauí","PI","2007","","",,,,,,,,,"9312","1462"
"220173","Betânia do Piauí","PI","2006","","",,,,,,,,,"9914","1181"
"220173","Betânia do Piauí","PI","2010","","",,,,,,,,,"6015","1678"
"220180","Bocaina","PI","1997","","",,,,,,,,,"4035","1366"
"220180","Bocaina","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1693",,"4039",,"1",,"0",,"4039","1693"
"220180","Bocaina","PI","1995","","",,,,,,,,,"3928","1330"
"220180","Bocaina","PI","1996","","",,,,,,,,,"4008","1357"
"220180","Bocaina","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1381",,"4080",,"1",,"0",,"4080","1381"
"220180","Bocaina","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1551",,"4371",,"1",,"0",,"4371","1551"
"220180","Bocaina","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1742",,"4155",,"1",,"0",,"4155","1742"
"220180","Bocaina","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1517",,"4275",,"1",,"0",,"4275","1517"
"220180","Bocaina","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1507",,"4247",,"1",,"0",,"4247","1507"
"220180","Bocaina","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1564",,"4407",,"1",,"0",,"4407","1564"
"220180","Bocaina","PI","1998","","",,,,,,,,,"4057","1374"
"220180","Bocaina","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1576",,"4443",,"1",,"0",,"4443","1576"
"220180","Bocaina","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1528",,"4306",,"1",,"0",,"4306","1528"
"220180","Bocaina","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1773",,"4436",,"1",,"0",,"4436","1773"
"220180","Bocaina","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1756",,"4394",,"1",,"0",,"4394","1756"
"220180","Bocaina","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1768",,"4425",,"1",,"0",,"4425","1768"
"220180","Bocaina","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1493",,"4208",,"1",,"0",,"4208","1493"
"220180","Bocaina","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1771",,"4431",,"1",,"0",,"4431","1771"
"220180","Bocaina","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1751",,"4382",,"1",,"0",,"4382","1751"
"220180","Bocaina","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1746",,"4369",,"1",,"0",,"4369","1746"
"220180","Bocaina","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1738",,"4146",,"1",,"0",,"4146","1738"
"220190","Bom Jesus","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","18024",,"23144",,"1",,"0",,"23144","18024"
"220190","Bom Jesus","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","15102",,"20511",,"1",,"0",,"20511","15102"
"220190","Bom Jesus","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","18412",,"23642",,"1",,"0",,"23642","18412"
"220190","Bom Jesus","PI","1997","","",,,,,,,,,"14591","7429"
"220190","Bom Jesus","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","18762",,"24092",,"1",,"0",,"24092","18762"
"220190","Bom Jesus","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019040] Prefeitura Municipal de Bom Jesus - PMBJ","Água; Res Sólidos","14799",,"20100",,"1",,"0",,"20100","14799"
"220190","Bom Jesus","PI","1998","","",,,,,,,,,"14682","7475"
"220190","Bom Jesus","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019040] Prefeitura Municipal de Bom Jesus - PMBJ","Água; Res Sólidos","14381",,"19532",,"1",,"0",,"19532","14381"
"220190","Bom Jesus","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","11202",,"16274",,"1",,"0",,"16274","11202"
"220190","Bom Jesus","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","11081",,"16099",,"1",,"0",,"16099","11081"
"220190","Bom Jesus","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","7521",,"14773",,"1",,"0",,"14773","7521"
"220190","Bom Jesus","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","11313",,"16436",,"1",,"0",,"16436","11313"
"220190","Bom Jesus","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","18945",,"24327",,"1",,"0",,"24327","18945"
"220190","Bom Jesus","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019040] Prefeitura Municipal de Bom Jesus - PMBJ","Água; Res Sólidos","11807",,"17153",,"1",,"0",,"17153","11807"
"220190","Bom Jesus","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","18555",,"23826",,"1",,"0",,"23826","18555"
"220190","Bom Jesus","PI","1995","","",,,,,,,,,"19267","9809"
"220190","Bom Jesus","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","11678",,"16966",,"1",,"0",,"16966","11678"
"220190","Bom Jesus","PI","1996","","",,,,,,,,,"18410","9373"
"220190","Bom Jesus","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","10961",,"15924",,"1",,"0",,"15924","10961"
"220190","Bom Jesus","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","11548",,"16777",,"1",,"0",,"16777","11548"
"220190","Bom Jesus","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","17623",,"22629",,"1",,"0",,"22629","17623"
"220192","Bonfim do Piauí","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1635",,"5393",,"1",,"0",,"5393","1635"
"220192","Bonfim do Piauí","PI","2001","","",,,,,,,,,"4868","1156"
"220192","Bonfim do Piauí","PI","1999","","",,,,,,,,,"4510","615"
"220192","Bonfim do Piauí","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1647",,"5433",,"1",,"0",,"5433","1647"
"220192","Bonfim do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1659",,"5471",,"1",,"0",,"5471","1659"
"220192","Bonfim do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1671",,"5512",,"1",,"0",,"5512","1671"
"220192","Bonfim do Piauí","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1682",,"5549",,"1",,"0",,"5549","1682"
"220192","Bonfim do Piauí","PI","2007","","",,,,,,,,,"5185","1398"
"220192","Bonfim do Piauí","PI","2005","","",,,,,,,,,"4821","1145"
"220192","Bonfim do Piauí","PI","2004","","",,,,,,,,,"4832","1147"
"220192","Bonfim do Piauí","PI","2003","","",,,,,,,,,"4852","1152"
"220192","Bonfim do Piauí","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1142",,"4811",,"1",,"0",,"4811","1142"
"220192","Bonfim do Piauí","PI","1996","","",,,,,,,,,"4851","662"
"220192","Bonfim do Piauí","PI","2008","","",,,,,,,,,"5334","1438"
"220192","Bonfim do Piauí","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1677",,"5531",,"1",,"0",,"5531","1677"
"220192","Bonfim do Piauí","PI","1998","","",,,,,,,,,"4617","630"
"220192","Bonfim do Piauí","PI","1995","","",,,,,,,,,"5103","696"
"220192","Bonfim do Piauí","PI","2002","","",,,,,,,,,"4861","1154"
"220192","Bonfim do Piauí","PI","2000","","",,,,,,,,,"4881","1159"
"220192","Bonfim do Piauí","PI","1997","","",,,,,,,,,"4724","645"
"220192","Bonfim do Piauí","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1449",,"5376",,"1",,"0",,"5376","1449"
"220198","Brejo do Piauí","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1296",,"3181",,"1",,"0",,"3181","1296"
"220198","Brejo do Piauí","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1349",,"4505",,"1",,"0",,"4505","1349"
"220198","Brejo do Piauí","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1378",,"4599",,"1",,"0",,"4599","1378"
"220198","Brejo do Piauí","PI","1997","","",,,,,,,,,"2244","672"
"220198","Brejo do Piauí","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1426",,"3850",,"1",,"0",,"3850","1426"
"220198","Brejo do Piauí","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1270",,"4241",,"1",,"0",,"4241","1270"
"220198","Brejo do Piauí","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1228",,"4098",,"1",,"0",,"4098","1228"
"220198","Brejo do Piauí","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1640",,"4025",,"1",,"0",,"4025","1640"
"220198","Brejo do Piauí","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1194",,"3986",,"1",,"0",,"3986","1194"
"220198","Brejo do Piauí","PI","1998","","",,,,,,,,,"2216","664"
"220198","Brejo do Piauí","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1321",,"4411",,"1",,"0",,"4411","1321"
"220198","Brejo do Piauí","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1624",,"3986",,"1",,"0",,"3986","1624"
"220198","Brejo do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1389",,"3749",,"1",,"0",,"3749","1389"
"220198","Brejo do Piauí","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019840] Prefeitura Municipal de Brejo do Piauí - PMBP","Água; Res Sólidos","1434",,"3871",,"1",,"0",,"3871","1434"
"220198","Brejo do Piauí","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","877",,"2928",,"1",,"0",,"2928","877"
"220198","Brejo do Piauí","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1246",,"4160",,"1",,"0",,"4160","1246"
"220198","Brejo do Piauí","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1402",,"3786",,"1",,"0",,"3786","1402"
"220198","Brejo do Piauí","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1376",,"3714",,"1",,"0",,"3714","1376"
"220198","Brejo do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1379",,"3724",,"1",,"0",,"3724","1379"
"220202","Buriti dos Montes","PI","1999","","",,,,,,,,,"6057","1702"
"220202","Buriti dos Montes","PI","1997","","",,,,,,,,,"6085","1710"
"220202","Buriti dos Montes","PI","2011","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","2437",,"8027",,"1",,"43",,"8027","2437"
"220202","Buriti dos Montes","PI","1995","","",,,,,,,,,"6228","1750"
"220202","Buriti dos Montes","PI","2010","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","2421",,"7974",,"1",,"43",,"7974","2421"
"220202","Buriti dos Montes","PI","2004","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","1989",,"7853",,,,"28",,"7853","1989"
"220202","Buriti dos Montes","PI","2005","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","2021",,"7979",,,,"29",,"7979","2021"
"220202","Buriti dos Montes","PI","2006","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","2053",,"8104",,,,"35",,"8104","2053"
"220202","Buriti dos Montes","PI","2007","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","2124",,"7820",,,,"40",,"7820","2124"
"220202","Buriti dos Montes","PI","2014","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM; [22020240] Prefeitura Municipal de Buriti dos Montes - PMBM","Água; Res Sólidos","2479",,"8165",,"1",,"49",,"8165","2479"
"220202","Buriti dos Montes","PI","1998","","",,,,,,,,,"6071","1706"
"220202","Buriti dos Montes","PI","2002","","",,,,,,,,,"7517","1904"
"220202","Buriti dos Montes","PI","2003","","",,,,,,,,,"7626","1932"
"220202","Buriti dos Montes","PI","2001","","",,,,,,,,,"7404","1875"
"220202","Buriti dos Montes","PI","1996","","",,,,,,,,,"6102","1715"
"220202","Buriti dos Montes","PI","2015","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM; [22020240] Prefeitura Municipal de Buriti dos Montes - PMBM","Água; Res Sólidos","2486",,"8188",,"1",,"51",,"8188","2486"
"220202","Buriti dos Montes","PI","2000","","",,,,,,,,,"7284","1845"
"220202","Buriti dos Montes","PI","2008","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","2185",,"8046",,,,"42",,"8046","2185"
"220202","Buriti dos Montes","PI","2013","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","2471",,"8138",,"1",,"47",,"8138","2471"
"220202","Buriti dos Montes","PI","2012","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","2453",,"8079",,"1",,"45",,"8079","2453"
"220202","Buriti dos Montes","PI","2009","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","2205",,"8117",,"1",,"43",,"8117","2205"
"220207","Cajazeiras do Piauí","PI","1997","","",,,,,,,,,"2576","836"
"220207","Cajazeiras do Piauí","PI","2010","[22020711] Prefeitura Municipal de Cajazeiras do Piauí - PMCP; [22020740] PREFEITURA MUNICIPAL DE CAJAZEIRAS DO PIAUÍ - PMCPI","Água e Esgoto; Res Sólidos","1112","1112","3343","3343","1","1","3","3","3343","1112"
