"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN014_RS...Taxa.de.cobertura.do.serviço.de.coleta.domiciliar.direta..porta.a.porta..da.população.urbana.do.município....","IN015_RS...Taxa.de.cobertura.do.serviço.de.coleta.de.rdo.em.relação.à.população.total.do.município....","IN016_RS...Taxa.de.cobertura.do.serviço.de.coleta.de.rdo.em.relação.à.população.urbana....","IN017_RS...Taxa.de.terceirização.do.serviço.de.coleta.de..rdo...rpu..em.relação.à.quantidade.coletada....","IN018_RS...Produtividade.média.dos.empregados.na.coleta..coletadores...motoristas..na.coleta..rdo...rpu..em.relação.à.massa.coletada..Kg.empreg.dia.","IN019_RS...Taxa.de.empregados..coletadores...motoristas..na.coleta..rdo...rpu..em.relação.à.população.urbana..empreg.1000.hab.","IN021_RS...Massa.coletada..rdo...rpu..per.capita.em.relação.à.população.urbana..Kg.hab.dia.","IN022_RS...Massa..rdo..coletada.per.capita.em.relação.à.população.atendida.com.serviço.de.coleta..Kg.hab.dia.","IN023_RS...Custo.unitário.médio.do.serviço.de.coleta..rdo...rpu...R..t.","IN024_RS...Incidência.do.custo.do.serviço.de.coleta..rdo...rpu..no.custo.total.do.manejo.de.rsu....","IN025_RS...Incidência.de..coletadores...motoristas..na.quantidade.total.de.empregados.no.manejo.de.rsu....","IN027_RS...Taxa.da.quantidade.total.coletada.de.resíduos.públicos..rpu..em.relação.à.quantidade.total.coletada.de.resíduos.sólidos.domésticos..rdo.....","IN028_RS...Massa.de.resíduos.domiciliares.e.públicos..rdo.rpu..coletada.per.capita.em.relação.à.população.total.atendida.pelo.serviço.de.coleta..Kg.habitante.dia."
"251550","Serra Branca","PB","2009","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251550","Serra Branca","PB","2000","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251570","Serra Grande","PB","1997","","",,,,,,,,,,,,,
"251570","Serra Grande","PB","1996","","",,,,,,,,,,,,,
"251570","Serra Grande","PB","2005","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251570","Serra Grande","PB","2015","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25157040] Prefeitura Municipal de Serra Grande - PMSG","Água; Res Sólidos","100","100","100","0",,,"0.6",,"375","57.69",,,"0.36"
"251570","Serra Grande","PB","2014","[25157011] Prefeitura Municipal de Serra Grande - PMSG; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25157040] Prefeitura Municipal de Serra Grande - PMSG","Esgoto; Água; Res Sólidos","0","59.7","100","0","319.49","0.55","0.15",,,,"4.76",,"0.15"
"251570","Serra Grande","PB","2010","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251570","Serra Grande","PB","1995","","",,,,,,,,,,,,,
"251570","Serra Grande","PB","2004","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251570","Serra Grande","PB","1998","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251570","Serra Grande","PB","2009","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251570","Serra Grande","PB","2006","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251570","Serra Grande","PB","2001","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251570","Serra Grande","PB","2000","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251570","Serra Grande","PB","1999","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251570","Serra Grande","PB","2011","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251570","Serra Grande","PB","2012","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251570","Serra Grande","PB","2008","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251570","Serra Grande","PB","2002","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251570","Serra Grande","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25157040] Prefeitura Municipal de Serra Grande - PMSG","Água; Res Sólidos","5.48","47.92","54.82","50",,,"0.3",,,,,,"0.37"
"251570","Serra Grande","PB","2007","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251570","Serra Grande","PB","2003","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251600","Solânea","PB","1996","","",,,,,,,,,,,,,
"251600","Solânea","PB","2013","[25160011] Prefeitura Municipal de Solanea - PMS; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25160040] Secretária de Serviços Públicos. Transportes e Estradas - SEINFRA","Esgoto; Água; Res Sólidos","100","94.59","100","0","1026.93","1.46","1.29",,"48.09","42.74","43.08",,"0.99"
"251600","Solânea","PB","2001","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251600","Solânea","PB","2008","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251600","Solânea","PB","2010","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251600","Solânea","PB","1999","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251600","Solânea","PB","2005","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251600","Solânea","PB","2014","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25160040] Secretária de Serviços Públicos. Transportes e Estradas - SEINFRA","Água; Res Sólidos","38.08","100","100","0","5888.82","0.26","1.29",,,,"11.11",,"0.94"
"251600","Solânea","PB","2011","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251600","Solânea","PB","2015","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25160040] Secretária de Serviços Públicos. Transportes e Estradas - SEINFRA","Água; Res Sólidos","80.05","82.29","95.55","0","2106.07","1.29","2.33",,,,"37.31",,"2.05"
"251600","Solânea","PB","1995","","",,,,,,,,,,,,,
"251600","Solânea","PB","1998","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251600","Solânea","PB","2006","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251600","Solânea","PB","1997","","",,,,,,,,,,,,,
"251600","Solânea","PB","2004","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251600","Solânea","PB","2003","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251600","Solânea","PB","2000","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251600","Solânea","PB","2012","[25160011] Prefeitura Municipal de Solanea - PMS; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25160040] Secretária de Serviços Públicos. Transportes e Estradas - SEINFRA","Esgoto; Água; Res Sólidos","100","100","100","0","991.52","1.52","1.29",,"36.08","34.35","35.8",,"0.94"
"251600","Solânea","PB","2009","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251600","Solânea","PB","2007","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251600","Solânea","PB","2002","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251610","Soledade","PB","1997","","",,,,,,,,,,,,,
"251610","Soledade","PB","1999","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251610","Soledade","PB","2004","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251610","Soledade","PB","1995","","",,,,,,,,,,,,,
"251610","Soledade","PB","1998","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251610","Soledade","PB","2002","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251610","Soledade","PB","2007","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251610","Soledade","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251610","Soledade","PB","1996","","",,,,,,,,,,,,,
"251610","Soledade","PB","2010","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251610","Soledade","PB","2014","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25161040] Prefeitura Municipal de Soledade - PMS","Água; Res Sólidos","100","74.47","100","0","399.36","0.74","0.25",,,,"25.81",,"0.25"
"251610","Soledade","PB","2008","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251610","Soledade","PB","2005","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251610","Soledade","PB","2006","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251610","Soledade","PB","2003","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251610","Soledade","PB","2001","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251610","Soledade","PB","2015","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25161040] Prefeitura Municipal de Soledade - PMS","Água; Res Sólidos","91.27","93.37","91.27","0","421.33","0.73","0.26","0.16","473.93","70.1","17.78","31.87","0.21"
"251610","Soledade","PB","2011","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251610","Soledade","PB","2000","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251610","Soledade","PB","2009","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251610","Soledade","PB","2012","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251615","Sossêgo","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","",,,,,,,,,,,,,
"251615","Sossêgo","PB","2000","","",,,,,,,,,,,,,
"251615","Sossêgo","PB","2010","","",,,,,,,,,,,,,
"251615","Sossêgo","PB","2015","","",,,,,,,,,,,,,
"251615","Sossêgo","PB","2002","","",,,,,,,,,,,,,
"251615","Sossêgo","PB","2008","","",,,,,,,,,,,,,
"251615","Sossêgo","PB","2006","","",,,,,,,,,,,,,
"251615","Sossêgo","PB","2014","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","",,,,,,,,,,,,,
"251615","Sossêgo","PB","2012","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","",,,,,,,,,,,,,
"251615","Sossêgo","PB","2007","","",,,,,,,,,,,,,
"251615","Sossêgo","PB","1997","","",,,,,,,,,,,,,
"251615","Sossêgo","PB","2009","","",,,,,,,,,,,,,
"251615","Sossêgo","PB","1998","","",,,,,,,,,,,,,
"251615","Sossêgo","PB","2005","","",,,,,,,,,,,,,
"251615","Sossêgo","PB","1999","","",,,,,,,,,,,,,
"251615","Sossêgo","PB","2004","","",,,,,,,,,,,,,
"251615","Sossêgo","PB","2001","","",,,,,,,,,,,,,
"251615","Sossêgo","PB","2003","","",,,,,,,,,,,,,
"251615","Sossêgo","PB","2011","","",,,,,,,,,,,,,
"251620","Sousa","PB","2001","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto",,,,,,,,,,,,,
"251620","Sousa","PB","2009","[25162011] Departamento de Água. Esgoto e Saneamento Ambiental de Sousa - DAESA; [25162040] Departamento de Água. Esgotos e Saneamento Ambiental de Sousa - DAESA","Água e Esgoto; Res Sólidos",,"78.4","100","0",,,"0.97","0.79","21.2","60.94",,"23.49","0.97"
"251620","Sousa","PB","2010","[25162011] Departamento de Água. Esgoto e Saneamento Ambiental de Sousa - DAESA; [25162040] Departamento de Água. Esgotos e Saneamento Ambiental de Sousa - DAESA","Água e Esgoto; Res Sólidos",,"90.2","100","0","3128.33","0.46","1.24","0.82","36.37","64.14","35.29","32.02","1.08"
"251620","Sousa","PB","1998","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto",,,,,,,,,,,,,
"251620","Sousa","PB","2014","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25162011] Departamento de Água. Esgoto e Saneamento Ambiental de Sousa - DAESA; [25162040] Departamento de Água. Esgotos e Saneamento Ambiental de Sousa - DAESA","Água e Esgoto; Res Sólidos","100","81.3","100","100","483.9","1.06","0.44",,,,"95",,"0.43"
"251620","Sousa","PB","1997","","",,,,,,,,,,,,,
"251620","Sousa","PB","1996","","",,,,,,,,,,,,,
"251620","Sousa","PB","2006","","",,,,,,,,,,,,,
"251620","Sousa","PB","2004","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto",,,,,,,,,,,,,
"251620","Sousa","PB","2008","","",,,,,,,,,,,,,
"251620","Sousa","PB","2007","[25162040] Departamento de Água. Esgotos e Saneamento Ambiental de Sousa - DAESA","Res Sólidos",,,"100","2",,,"0.28","0.23","196.04","55.56",,"0.02",
"251620","Sousa","PB","2003","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto",,,,,,,,,,,,,
"251620","Sousa","PB","1995","","",,,,,,,,,,,,,
"251620","Sousa","PB","2002","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto",,,,,,,,,,,,,
"251620","Sousa","PB","1999","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto",,,,,,,,,,,,,
"251620","Sousa","PB","2005","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto",,,,,,,,,,,,,
"251620","Sousa","PB","2015","[25162011] Departamento de Água. Esgoto e Saneamento Ambiental de Sousa - DAESA; [25162040] Departamento de Água. Esgotos e Saneamento Ambiental de Sousa - DAESA","Água e Esgoto; Res Sólidos","100","100","100","1.71","3250.45","0.42","1.18",,,,"25",,"0.93"
"251620","Sousa","PB","2000","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto",,,,,,,,,,,,,
"251620","Sousa","PB","2013","[25162011] Departamento de Água. Esgoto e Saneamento Ambiental de Sousa - DAESA; [25162040] Departamento de Água. Esgotos e Saneamento Ambiental de Sousa - DAESA","Água e Esgoto; Res Sólidos","100","94.28","100","83.89","8713.69","0.37","2.79","0.7",,,"24.69","231.02","2.33"
"251620","Sousa","PB","2012","[25162011] Departamento de Água. Esgoto e Saneamento Ambiental de Sousa - DAESA; [25162040] Departamento de Água. Esgotos e Saneamento Ambiental de Sousa - DAESA","Água e Esgoto; Res Sólidos","100","88","100","0","4035.28","0.44","1.52","1.1",,,"30.26","24.15","1.36"
"251620","Sousa","PB","2011","[25162011] Departamento de Água. Esgoto e Saneamento Ambiental de Sousa - DAESA; [25162040] Departamento de Água. Esgotos e Saneamento Ambiental de Sousa - DAESA","Água e Esgoto; Res Sólidos",,"78.8","100","0","3750.52","0.44","1.42","1.16",,,"30.26","22.73","1.42"
"251630","Sumé","PB","1997","","",,,,,,,,,,,,,
"251630","Sumé","PB","2008","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251630","Sumé","PB","2006","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251630","Sumé","PB","2005","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251630","Sumé","PB","2014","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25163040] Prefeitura Municipal de Sumé - PMS","Água; Res Sólidos","100","76.19","100","100","2875.4","0.31","0.78",,,,"11.76",,"0.78"
"251630","Sumé","PB","1999","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251630","Sumé","PB","2001","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251630","Sumé","PB","1995","","",,,,,,,,,,,,,
"251630","Sumé","PB","2000","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251630","Sumé","PB","2003","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251630","Sumé","PB","2009","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251630","Sumé","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251630","Sumé","PB","1998","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251630","Sumé","PB","2007","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251630","Sumé","PB","2012","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251630","Sumé","PB","2011","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251630","Sumé","PB","2010","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251630","Sumé","PB","2004","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251630","Sumé","PB","1996","","",,,,,,,,,,,,,
"251630","Sumé","PB","2015","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto",,,,,,,,,,,,,
"251630","Sumé","PB","2002","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251640","Tacima","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25164040] Prefeitura Municipal Tacima - PMT","Água; Res Sólidos","13.22","37.51","66.08","50",,,"1.21",,,,,,"1.37"
"251640","Tacima","PB","2009","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251640","Tacima","PB","2004","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251640","Tacima","PB","1997","","",,,,,,,,,,,,,
"251640","Tacima","PB","2005","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251640","Tacima","PB","1998","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251640","Tacima","PB","2008","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251640","Tacima","PB","2011","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251640","Tacima","PB","2000","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251640","Tacima","PB","2014","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25164040] Prefeitura Municipal Tacima - PMT","Água; Res Sólidos","16.29","65.15","65.59","0","460.06","1.31","0.52",,,,"16.67",,"0.34"
"251640","Tacima","PB","2012","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25164040] Prefeitura Municipal Tacima - PMT","Água; Res Sólidos","100","42.6","100","0",,,"0.62",,,,,,"0.62"
"251640","Tacima","PB","2002","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251640","Tacima","PB","2010","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251640","Tacima","PB","1995","","",,,,,,,,,,,,,
"251640","Tacima","PB","1999","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251640","Tacima","PB","2003","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251640","Tacima","PB","2007","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251640","Tacima","PB","2001","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251640","Tacima","PB","2006","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251640","Tacima","PB","2015","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25164040] Prefeitura Municipal Tacima - PMT","Água; Res Sólidos","100","100","100","0",,,"0.21",,"428.57","51.72",,,"0.09"
"251640","Tacima","PB","1996","","",,,,,,,,,,,,,
"251650","Taperoá","PB","2010","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251650","Taperoá","PB","1996","","",,,,,,,,,,,,,
"251650","Taperoá","PB","2005","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251650","Taperoá","PB","2001","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251650","Taperoá","PB","1997","","",,,,,,,,,,,,,
"251650","Taperoá","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251650","Taperoá","PB","2002","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251650","Taperoá","PB","2000","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251650","Taperoá","PB","2007","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251650","Taperoá","PB","1998","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251650","Taperoá","PB","2006","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251650","Taperoá","PB","2003","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251650","Taperoá","PB","2008","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251650","Taperoá","PB","2011","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251650","Taperoá","PB","2012","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251650","Taperoá","PB","2004","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251650","Taperoá","PB","1999","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251650","Taperoá","PB","2014","[25165011] Prefeitura Municipal de Taperoá - PMT; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25165040] Prefeitura Municipal de Taperoá - PMT","Esgoto; Res Sólidos","100","59.85","100","100","5750.8","0.77","3.77","3.23",,,"31.82","16.67","3.77"
"251650","Taperoá","PB","2015","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",,,,,,,,,,,,,
"251650","Taperoá","PB","1995","","",,,,,,,,,,,,,
"251650","Taperoá","PB","2009","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25165040] Prefeitura Municipal de Taperoá - PMT","Água; Res Sólidos",,"100","100","0",,,"0",,,,,,"0"
